"","Location","TimeFrame","DataFormat","Child","Unemployment"
"4191","Randall",2006,"Number",3027,2251
"4192","Randall",2006,"Percent",0.113,0.033
"4193","Randall",2007,"Number",3004,2015
"4194","Randall",2007,"Percent",0.11,0.03
"4195","Randall",2008,"Number",2706,2115
"4196","Randall",2008,"Percent",0.097,0.031
"4197","Randall",2009,"Number",3282,3190
"4198","Randall",2009,"Percent",0.114,0.046
"4199","Randall",2010,"Number",3318,3450
"4200","Randall",2010,"Percent",0.112,0.05
"4201","Randall",2011,"Number",4034,3418
"4202","Randall",2011,"Percent",0.135,0.047
"4203","Reagan",2001,"Number",140,50
"4204","Reagan",2001,"Percent",0.14,0.03
"4205","Reagan",2002,"Number",164,58
"4206","Reagan",2002,"Percent",0.174,0.035
"4207","Reagan",2003,"Number",152,48
"4208","Reagan",2003,"Percent",0.166,0.03
"4209","Reagan",2004,"Number",145,71
"4210","Reagan",2004,"Percent",0.16,0.044
"4211","Reagan",2005,"Number",146,64
"4212","Reagan",2005,"Percent",0.164,0.03
"4213","Reagan",2006,"Number",117,58
"4214","Reagan",2006,"Percent",0.133,0.025
"4215","Reagan",2007,"Number",91,50
"4216","Reagan",2007,"Percent",0.105,0.02
"4217","Reagan",2008,"Number",101,53
"4218","Reagan",2008,"Percent",0.117,0.02
"4219","Reagan",2009,"Number",124,138
"4220","Reagan",2009,"Percent",0.132,0.065
"4221","Reagan",2010,"Number",158,104
"4222","Reagan",2010,"Percent",0.156,0.041
"4223","Reagan",2011,"Number",134,89
"4224","Reagan",2011,"Percent",0.131,0.032
"4225","Real",2001,"Number",282,51
"4226","Real",2001,"Percent",0.419,0.038
"4227","Real",2002,"Number",247,61
"4228","Real",2002,"Percent",0.369,0.051
"4229","Real",2003,"Number",234,51
"4230","Real",2003,"Percent",0.363,0.04
"4231","Real",2004,"Number",225,70
"4232","Real",2004,"Percent",0.355,0.05
"4233","Real",2005,"Number",260,65
"4234","Real",2005,"Percent",0.416,0.052
"4235","Real",2006,"Number",261,67
"4236","Real",2006,"Percent",0.435,0.051
"4237","Real",2007,"Number",232,57
"4238","Real",2007,"Percent",0.391,0.043
"4239","Real",2008,"Number",219,58
"4240","Real",2008,"Percent",0.392,0.039
"4241","Real",2009,"Number",236,86
"4242","Real",2009,"Percent",0.406,0.056
"4243","Real",2010,"Number",293,91
"4244","Real",2010,"Percent",0.451,0.058
"4245","Real",2011,"Number",262,108
"4246","Real",2011,"Percent",0.393,0.073
"4247","Red River",2001,"Number",1009,591
"4248","Red River",2001,"Percent",0.313,0.105
"4249","Red River",2002,"Number",979,456
"4250","Red River",2002,"Percent",0.308,0.085
"4251","Red River",2003,"Number",928,396
"4252","Red River",2003,"Percent",0.298,0.076
"4253","Red River",2004,"Number",851,444
"4254","Red River",2004,"Percent",0.28,0.069
"4255","Red River",2005,"Number",888,394
"4256","Red River",2005,"Percent",0.297,0.062
"4257","Red River",2006,"Number",950,356
"4258","Red River",2006,"Percent",0.328,0.056
"4259","Red River",2007,"Number",819,310
"4260","Red River",2007,"Percent",0.301,0.05
"4261","Red River",2008,"Number",806,399
"4262","Red River",2008,"Percent",0.302,0.066
"4263","Red River",2009,"Number",867,565
"4264","Red River",2009,"Percent",0.319,0.093
"4265","Red River",2010,"Number",863,657
"4266","Red River",2010,"Percent",0.317,0.11
"4267","Red River",2011,"Number",898,695
"4268","Red River",2011,"Percent",0.341,0.118
"4269","Reeves",2001,"Number",1200,452
"4270","Reeves",2001,"Percent",0.334,0.068
"4271","Reeves",2002,"Number",1142,1027
"4272","Reeves",2002,"Percent",0.329,0.154
"4273","Reeves",2003,"Number",1184,664
"4274","Reeves",2003,"Percent",0.359,0.113
"4275","Reeves",2004,"Number",1057,412
"4276","Reeves",2004,"Percent",0.332,0.094
"4277","Reeves",2005,"Number",1155,347
"4278","Reeves",2005,"Percent",0.368,0.08
"4279","Reeves",2006,"Number",1115,267
"4280","Reeves",2006,"Percent",0.362,0.064
"4281","Reeves",2007,"Number",1352,219
"4282","Reeves",2007,"Percent",0.498,0.053
"4283","Reeves",2008,"Number",944,249
"4284","Reeves",2008,"Percent",0.354,0.06
"4285","Reeves",2009,"Number",983,550
"4286","Reeves",2009,"Percent",0.337,0.118
"4287","Reeves",2010,"Number",1133,520
"4288","Reeves",2010,"Percent",0.362,0.109
"4289","Reeves",2011,"Number",1180,524
"4290","Reeves",2011,"Percent",0.384,0.11
"4291","Refugio",2001,"Number",457,123
"4292","Refugio",2001,"Percent",0.232,0.046
"4293","Refugio",2002,"Number",405,126
"4294","Refugio",2002,"Percent",0.211,0.046
"4295","Refugio",2003,"Number",434,102
"4296","Refugio",2003,"Percent",0.232,0.038
"4297","Refugio",2004,"Number",396,216
"4298","Refugio",2004,"Percent",0.218,0.054
"4299","Refugio",2005,"Number",447,195
"4300","Refugio",2005,"Percent",0.249,0.05
"4301","Refugio",2006,"Number",420,182
"4302","Refugio",2006,"Percent",0.235,0.048
"4303","Refugio",2007,"Number",385,149
"4304","Refugio",2007,"Percent",0.237,0.039
"4305","Refugio",2008,"Number",377,160
"4306","Refugio",2008,"Percent",0.235,0.039
"4307","Refugio",2009,"Number",434,273
"4308","Refugio",2009,"Percent",0.259,0.065
"4309","Refugio",2010,"Number",466,290
"4310","Refugio",2010,"Percent",0.265,0.069
"4311","Refugio",2011,"Number",473,259
"4312","Refugio",2011,"Percent",0.281,0.059
"4313","Roberts",2001,"Number",23,6
"4314","Roberts",2001,"Percent",0.121,0.015
"4315","Roberts",2002,"Number",15,9
"4316","Roberts",2002,"Percent",0.078,0.022
"4317","Roberts",2003,"Number",18,9
"4318","Roberts",2003,"Percent",0.099,0.022
"4319","Roberts",2004,"Number",16,21
"4320","Roberts",2004,"Percent",0.097,0.04
"4321","Roberts",2005,"Number",16,18
"4322","Roberts",2005,"Percent",0.101,0.031
"4323","Roberts",2006,"Number",17,18
"4324","Roberts",2006,"Percent",0.103,0.032
"4325","Roberts",2007,"Number",13,13
"4326","Roberts",2007,"Percent",0.077,0.023
"4327","Roberts",2008,"Number",18,14
"4328","Roberts",2008,"Percent",0.107,0.024
"4329","Roberts",2009,"Number",19,29
"4330","Roberts",2009,"Percent",0.086,0.052
"4331","Roberts",2010,"Number",21,27
"4332","Roberts",2010,"Percent",0.089,0.047
"4333","Roberts",2011,"Number",31,25
"4334","Roberts",2011,"Percent",0.151,0.04
"4335","Robertson",2001,"Number",1217,321
"4336","Robertson",2001,"Percent",0.271,0.05
"4337","Robertson",2002,"Number",1179,355
"4338","Robertson",2002,"Percent",0.266,0.056
"4339","Robertson",2003,"Number",1240,427
"4340","Robertson",2003,"Percent",0.277,0.064
"4341","Robertson",2004,"Number",1191,416
"4342","Robertson",2004,"Percent",0.271,0.058
"4343","Robertson",2005,"Number",1261,374
"4344","Robertson",2005,"Percent",0.292,0.049
"4345","Robertson",2006,"Number",1356,374
"4346","Robertson",2006,"Percent",0.318,0.049
"4347","Robertson",2007,"Number",1290,357
"4348","Robertson",2007,"Percent",0.31,0.048
"4349","Robertson",2008,"Number",1269,353
"4350","Robertson",2008,"Percent",0.314,0.049
"4351","Robertson",2009,"Number",1174,576
"4352","Robertson",2009,"Percent",0.29,0.078
"4353","Robertson",2010,"Number",1409,642
"4354","Robertson",2010,"Percent",0.339,0.086
"4355","Robertson",2011,"Number",1350,646
"4356","Robertson",2011,"Percent",0.319,0.088
"4357","Rockwall",2001,"Number",1088,872
"4358","Rockwall",2001,"Percent",0.074,0.037
"4359","Rockwall",2002,"Number",1194,1411
"4360","Rockwall",2002,"Percent",0.078,0.053
"4361","Rockwall",2003,"Number",1440,1482
"4362","Rockwall",2003,"Percent",0.091,0.055
"4363","Rockwall",2004,"Number",1425,1413
"4364","Rockwall",2004,"Percent",0.085,0.049
"4365","Rockwall",2005,"Number",1200,1264
"4366","Rockwall",2005,"Percent",0.072,0.041
"4367","Rockwall",2006,"Number",1231,1514
"4368","Rockwall",2006,"Percent",0.069,0.045
"4369","Rockwall",2007,"Number",1450,1443
"4370","Rockwall",2007,"Percent",0.071,0.04
"4371","Rockwall",2008,"Number",1600,1713
"4372","Rockwall",2008,"Percent",0.075,0.046
"4373","Rockwall",2009,"Number",2129,2804
"4374","Rockwall",2009,"Percent",0.089,0.073
"4375","Rockwall",2010,"Number",2132,3026
"4376","Rockwall",2010,"Percent",0.091,0.076
"4377","Rockwall",2011,"Number",2146,2880
"4378","Rockwall",2011,"Percent",0.091,0.072
"4379","Runnels",2001,"Number",796,183
"4380","Runnels",2001,"Percent",0.268,0.038
"4381","Runnels",2002,"Number",710,175
"4382","Runnels",2002,"Percent",0.247,0.035
"4383","Runnels",2003,"Number",746,183
"4384","Runnels",2003,"Percent",0.263,0.04
"4385","Runnels",2004,"Number",713,255
"4386","Runnels",2004,"Percent",0.252,0.052
"4387","Runnels",2005,"Number",809,247
"4388","Runnels",2005,"Percent",0.29,0.053
"4389","Runnels",2006,"Number",775,248
"4390","Runnels",2006,"Percent",0.288,0.056
"4391","Runnels",2007,"Number",744,203
"4392","Runnels",2007,"Percent",0.294,0.046
"4393","Runnels",2008,"Number",640,217
"4394","Runnels",2008,"Percent",0.262,0.048
"4395","Runnels",2009,"Number",710,352
"4396","Runnels",2009,"Percent",0.274,0.076
"4397","Runnels",2010,"Number",898,415
"4398","Runnels",2010,"Percent",0.345,0.09
"4399","Runnels",2011,"Number",816,378
"4400","Runnels",2011,"Percent",0.316,0.082
"4401","Rusk",2001,"Number",2428,949
"4402","Rusk",2001,"Percent",0.213,0.044
"4403","Rusk",2002,"Number",2236,1272
"4404","Rusk",2002,"Percent",0.197,0.058
"4405","Rusk",2003,"Number",2412,1275
"4406","Rusk",2003,"Percent",0.214,0.057
"4407","Rusk",2004,"Number",2384,1323
"4408","Rusk",2004,"Percent",0.214,0.06
"4409","Rusk",2005,"Number",2387,1201
"4410","Rusk",2005,"Percent",0.218,0.052
"4411","Rusk",2006,"Number",2359,1100
"4412","Rusk",2006,"Percent",0.215,0.047
"4413","Rusk",2007,"Number",2121,992
"4414","Rusk",2007,"Percent",0.192,0.042
"4415","Rusk",2008,"Number",2419,1054
"4416","Rusk",2008,"Percent",0.217,0.044
"4417","Rusk",2009,"Number",2731,1918
"4418","Rusk",2009,"Percent",0.234,0.078
"4419","Rusk",2010,"Number",2894,1871
"4420","Rusk",2010,"Percent",0.236,0.076
"4421","Rusk",2011,"Number",2901,1864
"4422","Rusk",2011,"Percent",0.234,0.07
"4423","Sabine",2001,"Number",601,402
"4424","Sabine",2001,"Percent",0.277,0.099
"4425","Sabine",2002,"Number",594,491
"4426","Sabine",2002,"Percent",0.271,0.125
"4427","Sabine",2003,"Number",575,513
"4428","Sabine",2003,"Percent",0.269,0.131
"4429","Sabine",2004,"Number",546,424
"4430","Sabine",2004,"Percent",0.257,0.111
"4431","Sabine",2005,"Number",615,330
"4432","Sabine",2005,"Percent",0.295,0.095
"4433","Sabine",2006,"Number",666,307
"4434","Sabine",2006,"Percent",0.314,0.088
"4435","Sabine",2007,"Number",584,282
"4436","Sabine",2007,"Percent",0.282,0.083
"4437","Sabine",2008,"Number",568,315
"4438","Sabine",2008,"Percent",0.282,0.092
"4439","Sabine",2009,"Number",622,532
"4440","Sabine",2009,"Percent",0.311,0.149
"4441","Sabine",2010,"Number",647,586
"4442","Sabine",2010,"Percent",0.306,0.163
"4443","Sabine",2011,"Number",701,558
"4444","Sabine",2011,"Percent",0.34,0.163
"4445","San Augustine",2001,"Number",633,172
"4446","San Augustine",2001,"Percent",0.309,0.055
"4447","San Augustine",2002,"Number",602,223
"4448","San Augustine",2002,"Percent",0.293,0.071
"4449","San Augustine",2003,"Number",620,208
"4450","San Augustine",2003,"Percent",0.306,0.065
"4451","San Augustine",2004,"Number",596,269
"4452","San Augustine",2004,"Percent",0.302,0.07
"4453","San Augustine",2005,"Number",698,249
"4454","San Augustine",2005,"Percent",0.36,0.068
"4455","San Augustine",2006,"Number",696,234
"4456","San Augustine",2006,"Percent",0.354,0.065
"4457","San Augustine",2007,"Number",626,196
"4458","San Augustine",2007,"Percent",0.34,0.056
"4459","San Augustine",2008,"Number",640,225
"4460","San Augustine",2008,"Percent",0.352,0.064
"4461","San Augustine",2009,"Number",664,368
"4462","San Augustine",2009,"Percent",0.362,0.102
"4463","San Augustine",2010,"Number",637,415
"4464","San Augustine",2010,"Percent",0.349,0.111
"4465","San Augustine",2011,"Number",694,458
"4466","San Augustine",2011,"Percent",0.379,0.124
"4467","San Jacinto",2001,"Number",1488,372
"4468","San Jacinto",2001,"Percent",0.26,0.04
"4469","San Jacinto",2002,"Number",1468,479
"4470","San Jacinto",2002,"Percent",0.249,0.053
"4471","San Jacinto",2003,"Number",1578,515
"4472","San Jacinto",2003,"Percent",0.271,0.055
"4473","San Jacinto",2004,"Number",1528,663
"4474","San Jacinto",2004,"Percent",0.265,0.066
"4475","San Jacinto",2005,"Number",1816,627
"4476","San Jacinto",2005,"Percent",0.32,0.06
"4477","San Jacinto",2006,"Number",1658,600
"4478","San Jacinto",2006,"Percent",0.3,0.057
"4479","San Jacinto",2007,"Number",1464,528
"4480","San Jacinto",2007,"Percent",0.262,0.052
"4481","San Jacinto",2008,"Number",1598,597
"4482","San Jacinto",2008,"Percent",0.291,0.058
"4483","San Jacinto",2009,"Number",1766,955
"4484","San Jacinto",2009,"Percent",0.322,0.092
"4485","San Jacinto",2010,"Number",1963,1076
"4486","San Jacinto",2010,"Percent",0.314,0.104
"4487","San Jacinto",2011,"Number",2000,1071
"4488","San Jacinto",2011,"Percent",0.317,0.096
"4489","San Patricio",2001,"Number",5075,1727
"4490","San Patricio",2001,"Percent",0.244,0.058
"4491","San Patricio",2002,"Number",5012,1872
"4492","San Patricio",2002,"Percent",0.24,0.065
"4493","San Patricio",2003,"Number",5225,2056
"4494","San Patricio",2003,"Percent",0.256,0.069
"4495","San Patricio",2004,"Number",5352,2344
"4496","San Patricio",2004,"Percent",0.262,0.079
"4497","San Patricio",2005,"Number",4841,2057
"4498","San Patricio",2005,"Percent",0.241,0.069
"4499","San Patricio",2006,"Number",4792,1664
"4500","San Patricio",2006,"Percent",0.236,0.056
"4501","San Patricio",2007,"Number",4943,1457
"4502","San Patricio",2007,"Percent",0.251,0.05
"4503","San Patricio",2008,"Number",4661,1631
"4504","San Patricio",2008,"Percent",0.239,0.054
"4505","San Patricio",2009,"Number",4627,2672
"4506","San Patricio",2009,"Percent",0.241,0.087
"4507","San Patricio",2010,"Number",5680,3253
"4508","San Patricio",2010,"Percent",0.317,0.103
"4509","San Patricio",2011,"Number",5369,2789
"4510","San Patricio",2011,"Percent",0.301,0.095
"4511","San Saba",2001,"Number",436,75
"4512","San Saba",2001,"Percent",0.328,0.029
"4513","San Saba",2002,"Number",402,69
"4514","San Saba",2002,"Percent",0.297,0.029
"4515","San Saba",2003,"Number",423,73
"4516","San Saba",2003,"Percent",0.321,0.027
"4517","San Saba",2004,"Number",419,136
"4518","San Saba",2004,"Percent",0.313,0.049
"4519","San Saba",2005,"Number",494,118
"4520","San Saba",2005,"Percent",0.37,0.044
"4521","San Saba",2006,"Number",483,132
"4522","San Saba",2006,"Percent",0.384,0.052
"4523","San Saba",2007,"Number",469,119
"4524","San Saba",2007,"Percent",0.375,0.048
"4525","San Saba",2008,"Number",472,135
"4526","San Saba",2008,"Percent",0.391,0.055
"4527","San Saba",2009,"Number",516,179
"4528","San Saba",2009,"Percent",0.418,0.073
"4529","San Saba",2010,"Number",425,190
"4530","San Saba",2010,"Percent",0.342,0.083
"4531","San Saba",2011,"Number",398,175
"4532","San Saba",2011,"Percent",0.331,0.075
"4533","Schleicher",2001,"Number",187,36
"4534","Schleicher",2001,"Percent",0.237,0.023
"4535","Schleicher",2002,"Number",162,52
"4536","Schleicher",2002,"Percent",0.213,0.038
"4537","Schleicher",2003,"Number",167,42
"4538","Schleicher",2003,"Percent",0.237,0.028
"4539","Schleicher",2004,"Number",133,58
"4540","Schleicher",2004,"Percent",0.193,0.039
"4541","Schleicher",2005,"Number",146,58
"4542","Schleicher",2005,"Percent",0.215,0.042
"4543","Schleicher",2006,"Number",135,54
"4544","Schleicher",2006,"Percent",0.198,0.039
"4545","Schleicher",2007,"Number",129,50
"4546","Schleicher",2007,"Percent",0.198,0.035
"4547","Schleicher",2008,"Number",150,50
"4548","Schleicher",2008,"Percent",0.23,0.035
"4549","Schleicher",2009,"Number",167,144
"4550","Schleicher",2009,"Percent",0.231,0.094
"4551","Schleicher",2010,"Number",270,118
"4552","Schleicher",2010,"Percent",0.247,0.08
"4553","Schleicher",2011,"Number",228,99
"4554","Schleicher",2011,"Percent",0.241,0.063
"4555","Scurry",2001,"Number",947,346
"4556","Scurry",2001,"Percent",0.244,0.05
"4557","Scurry",2002,"Number",930,361
"4558","Scurry",2002,"Percent",0.238,0.053
"4559","Scurry",2003,"Number",965,315
"4560","Scurry",2003,"Percent",0.251,0.044
"4561","Scurry",2004,"Number",935,398
"4562","Scurry",2004,"Percent",0.237,0.055
"4563","Scurry",2005,"Number",969,352
"4564","Scurry",2005,"Percent",0.25,0.05
"4565","Scurry",2006,"Number",945,347
"4566","Scurry",2006,"Percent",0.247,0.048
"4567","Scurry",2007,"Number",909,286
"4568","Scurry",2007,"Percent",0.242,0.039
"4569","Scurry",2008,"Number",859,309
"4570","Scurry",2008,"Percent",0.227,0.041
"4571","Scurry",2009,"Number",917,529
"4572","Scurry",2009,"Percent",0.227,0.068
"4573","Scurry",2010,"Number",998,512
"4574","Scurry",2010,"Percent",0.24,0.064
"4575","Scurry",2011,"Number",960,463
"4576","Scurry",2011,"Percent",0.232,0.056
"4577","Shackelford",2001,"Number",166,30
"4578","Shackelford",2001,"Percent",0.197,0.022
"4579","Shackelford",2002,"Number",147,54
"4580","Shackelford",2002,"Percent",0.18,0.035
"4581","Shackelford",2003,"Number",140,44
"4582","Shackelford",2003,"Percent",0.183,0.03
"4583","Shackelford",2004,"Number",133,66
"4584","Shackelford",2004,"Percent",0.181,0.032
"4585","Shackelford",2005,"Number",142,60
"4586","Shackelford",2005,"Percent",0.195,0.031
"4587","Shackelford",2006,"Number",126,63
"4588","Shackelford",2006,"Percent",0.176,0.031
"4589","Shackelford",2007,"Number",121,55
"4590","Shackelford",2007,"Percent",0.177,0.027
"4591","Shackelford",2008,"Number",110,59
"4592","Shackelford",2008,"Percent",0.171,0.027
"4593","Shackelford",2009,"Number",134,87
"4594","Shackelford",2009,"Percent",0.188,0.041
"4595","Shackelford",2010,"Number",169,102
"4596","Shackelford",2010,"Percent",0.207,0.046
"4597","Shackelford",2011,"Number",165,96
"4598","Shackelford",2011,"Percent",0.209,0.042
"4599","Shelby",2001,"Number",1773,541
"4600","Shelby",2001,"Percent",0.264,0.06
"4601","Shelby",2002,"Number",1679,722
"4602","Shelby",2002,"Percent",0.244,0.076
"4603","Shelby",2003,"Number",1796,784
"4604","Shelby",2003,"Percent",0.262,0.081
"4605","Shelby",2004,"Number",1734,762
"4606","Shelby",2004,"Percent",0.252,0.063
"4607","Shelby",2005,"Number",1887,682
"4608","Shelby",2005,"Percent",0.278,0.058
"4609","Shelby",2006,"Number",2195,607
"4610","Shelby",2006,"Percent",0.319,0.05
"4611","Shelby",2007,"Number",1876,530
"4612","Shelby",2007,"Percent",0.273,0.044
"4613","Shelby",2008,"Number",2293,608
"4614","Shelby",2008,"Percent",0.337,0.049
"4615","Shelby",2009,"Number",1989,927
"4616","Shelby",2009,"Percent",0.277,0.074
"4617","Shelby",2010,"Number",2190,1026
"4618","Shelby",2010,"Percent",0.331,0.079
"4619","Shelby",2011,"Number",2149,1037
"4620","Shelby",2011,"Percent",0.315,0.079
"4621","Sherman",2001,"Number",149,28
"4622","Sherman",2001,"Percent",0.157,0.015
"4623","Sherman",2002,"Number",125,27
"4624","Sherman",2002,"Percent",0.133,0.018
"4625","Sherman",2003,"Number",157,22
"4626","Sherman",2003,"Percent",0.171,0.016
"4627","Sherman",2004,"Number",156,61
"4628","Sherman",2004,"Percent",0.181,0.038
"4629","Sherman",2005,"Number",206,64
"4630","Sherman",2005,"Percent",0.241,0.045
"4631","Sherman",2006,"Number",181,55
"4632","Sherman",2006,"Percent",0.219,0.042
"4633","Sherman",2007,"Number",157,47
"4634","Sherman",2007,"Percent",0.203,0.035
"4635","Sherman",2008,"Number",163,54
"4636","Sherman",2008,"Percent",0.217,0.037
"4637","Sherman",2009,"Number",145,68
"4638","Sherman",2009,"Percent",0.17,0.047
"4639","Sherman",2010,"Number",154,69
"4640","Sherman",2010,"Percent",0.169,0.048
"4641","Sherman",2011,"Number",146,73
"4642","Sherman",2011,"Percent",0.168,0.05
"4643","Smith",2001,"Number",9425,3803
"4644","Smith",2001,"Percent",0.199,0.041
"4645","Smith",2002,"Number",9491,4373
"4646","Smith",2002,"Percent",0.197,0.046
"4647","Smith",2003,"Number",10368,4800
"4648","Smith",2003,"Percent",0.214,0.049
"4649","Smith",2004,"Number",10415,5009
"4650","Smith",2004,"Percent",0.211,0.053
"4651","Smith",2005,"Number",11413,4638
"4652","Smith",2005,"Percent",0.235,0.048
"4653","Smith",2006,"Number",11751,4576
"4654","Smith",2006,"Percent",0.24,0.047
"4655","Smith",2007,"Number",10309,4084
"4656","Smith",2007,"Percent",0.205,0.042
"4657","Smith",2008,"Number",10078,4902
"4658","Smith",2008,"Percent",0.198,0.05
"4659","Smith",2009,"Number",12428,7675
"4660","Smith",2009,"Percent",0.239,0.076
"4661","Smith",2010,"Number",11529,7974
"4662","Smith",2010,"Percent",0.217,0.079
"4663","Smith",2011,"Number",12666,8126
"4664","Smith",2011,"Percent",0.236,0.078
"4665","Somervell",2001,"Number",312,141
"4666","Somervell",2001,"Percent",0.163,0.065
"4667","Somervell",2002,"Number",258,179
"4668","Somervell",2002,"Percent",0.135,0.086
"4669","Somervell",2003,"Number",285,231
"4670","Somervell",2003,"Percent",0.149,0.109
"4671","Somervell",2004,"Number",284,196
"4672","Somervell",2004,"Percent",0.152,0.05
"4673","Somervell",2005,"Number",307,186
"4674","Somervell",2005,"Percent",0.166,0.05
"4675","Somervell",2006,"Number",330,184
"4676","Somervell",2006,"Percent",0.179,0.049
"4677","Somervell",2007,"Number",267,176
"4678","Somervell",2007,"Percent",0.145,0.045
"4679","Somervell",2008,"Number",276,188
"4680","Somervell",2008,"Percent",0.148,0.045
"4681","Somervell",2009,"Number",349,302
"4682","Somervell",2009,"Percent",0.169,0.07
"4683","Somervell",2010,"Number",377,336
"4684","Somervell",2010,"Percent",0.171,0.079
"4685","Somervell",2011,"Number",376,344
"4686","Somervell",2011,"Percent",0.179,0.076
"4687","Starr",2001,"Number",11504,4160
"4688","Starr",2001,"Percent",0.547,0.2
"4689","Starr",2002,"Number",11120,4393
"4690","Starr",2002,"Percent",0.513,0.195
"4691","Starr",2003,"Number",10694,4536
"4692","Starr",2003,"Percent",0.486,0.189
"4693","Starr",2004,"Number",10462,3155
"4694","Starr",2004,"Percent",0.466,0.146
"4695","Starr",2005,"Number",12264,2764
"4696","Starr",2005,"Percent",0.555,0.13
"4697","Starr",2006,"Number",12249,2539
"4698","Starr",2006,"Percent",0.538,0.117
"4699","Starr",2007,"Number",10076,2253
"4700","Starr",2007,"Percent",0.445,0.106
"4701","Starr",2008,"Number",11026,2625
"4702","Starr",2008,"Percent",0.485,0.119
"4703","Starr",2009,"Number",12474,4084
"4704","Starr",2009,"Percent",0.535,0.167
"4705","Starr",2010,"Number",11284,4526
"4706","Starr",2010,"Percent",0.547,0.179
"4707","Starr",2011,"Number",9643,4334
"4708","Starr",2011,"Percent",0.464,0.169
"4709","Stephens",2001,"Number",568,119
"4710","Stephens",2001,"Percent",0.249,0.032
"4711","Stephens",2002,"Number",618,247
"4712","Stephens",2002,"Percent",0.273,0.062
"4713","Stephens",2003,"Number",646,251
"4714","Stephens",2003,"Percent",0.299,0.069
"4715","Stephens",2004,"Number",622,219
"4716","Stephens",2004,"Percent",0.28,0.052
"4717","Stephens",2005,"Number",709,199
"4718","Stephens",2005,"Percent",0.324,0.046
"4719","Stephens",2006,"Number",745,187
"4720","Stephens",2006,"Percent",0.342,0.042
"4721","Stephens",2007,"Number",613,164
"4722","Stephens",2007,"Percent",0.279,0.037
"4723","Stephens",2008,"Number",602,173
"4724","Stephens",2008,"Percent",0.272,0.037
"4725","Stephens",2009,"Number",657,318
"4726","Stephens",2009,"Percent",0.283,0.068
"4727","Stephens",2010,"Number",705,330
"4728","Stephens",2010,"Percent",0.31,0.071
"4729","Stephens",2011,"Number",659,360
"4730","Stephens",2011,"Percent",0.298,0.075
"4731","Sterling",2001,"Number",82,24
"4732","Sterling",2001,"Percent",0.218,0.038
"4733","Sterling",2002,"Number",58,29
"4734","Sterling",2002,"Percent",0.166,0.039
"4735","Sterling",2003,"Number",53,28
"4736","Sterling",2003,"Percent",0.163,0.036
"4737","Sterling",2004,"Number",51,30
"4738","Sterling",2004,"Percent",0.162,0.034
"4739","Sterling",2005,"Number",59,29
"4740","Sterling",2005,"Percent",0.191,0.03
"4741","Sterling",2006,"Number",53,28
"4742","Sterling",2006,"Percent",0.188,0.033
"4743","Sterling",2007,"Number",49,22
"4744","Sterling",2007,"Percent",0.189,0.028
"4745","Sterling",2008,"Number",43,24
"4746","Sterling",2008,"Percent",0.179,0.028
"4747","Sterling",2009,"Number",57,39
"4748","Sterling",2009,"Percent",0.191,0.044
"4749","Sterling",2010,"Number",52,36
"4750","Sterling",2010,"Percent",0.19,0.046
"4751","Sterling",2011,"Number",52,32
"4752","Sterling",2011,"Percent",0.189,0.042
"4753","Stonewall",2001,"Number",79,29
"4754","Stonewall",2001,"Percent",0.249,0.047
"4755","Stonewall",2002,"Number",58,25
"4756","Stonewall",2002,"Percent",0.192,0.036
"4757","Stonewall",2003,"Number",64,23
"4758","Stonewall",2003,"Percent",0.236,0.032
"4759","Stonewall",2004,"Number",68,41
"4760","Stonewall",2004,"Percent",0.238,0.047
"4761","Stonewall",2005,"Number",80,33
"4762","Stonewall",2005,"Percent",0.284,0.038
"4763","Stonewall",2006,"Number",76,30
"4764","Stonewall",2006,"Percent",0.254,0.033
"4765","Stonewall",2007,"Number",63,28
"4766","Stonewall",2007,"Percent",0.234,0.032
"4767","Stonewall",2008,"Number",81,29
"4768","Stonewall",2008,"Percent",0.275,0.034
"4769","Stonewall",2009,"Number",82,40
"4770","Stonewall",2009,"Percent",0.246,0.047
"4771","Stonewall",2010,"Number",89,40
"4772","Stonewall",2010,"Percent",0.263,0.049
"4773","Stonewall",2011,"Number",83,41
"4774","Stonewall",2011,"Percent",0.261,0.05
"4775","Sutton",2001,"Number",219,56
"4776","Sutton",2001,"Percent",0.195,0.028
"4777","Sutton",2002,"Number",195,64
"4778","Sutton",2002,"Percent",0.172,0.031
"4779","Sutton",2003,"Number",205,46
"4780","Sutton",2003,"Percent",0.183,0.021
"4781","Sutton",2004,"Number",201,79
"4782","Sutton",2004,"Percent",0.176,0.031
"4783","Sutton",2005,"Number",210,78
"4784","Sutton",2005,"Percent",0.186,0.028
"4785","Sutton",2006,"Number",219,79
"4786","Sutton",2006,"Percent",0.186,0.028
"4787","Sutton",2007,"Number",214,68
"4788","Sutton",2007,"Percent",0.183,0.022
"4789","Sutton",2008,"Number",193,71
"4790","Sutton",2008,"Percent",0.169,0.02
"4791","Sutton",2009,"Number",208,246
"4792","Sutton",2009,"Percent",0.175,0.067
"4793","Sutton",2010,"Number",251,196
"4794","Sutton",2010,"Percent",0.22,0.065
"4795","Sutton",2011,"Number",208,132
"4796","Sutton",2011,"Percent",0.202,0.045
"4797","Swisher",2001,"Number",619,136
"4798","Swisher",2001,"Percent",0.272,0.038
"4799","Swisher",2002,"Number",576,148
"4800","Swisher",2002,"Percent",0.255,0.041
"4801","Swisher",2003,"Number",602,169
