Location,TimeFrame,DataFormat,Data
Calhoun,1990,Number,19053
Calhoun,1991,Number,19649
Calhoun,1992,Number,20246
Calhoun,1993,Number,20488
Calhoun,1994,Number,20226
Calhoun,1995,Number,20101
Calhoun,1996,Number,20505
Calhoun,1997,Number,20761
Calhoun,1998,Number,20757
Calhoun,1999,Number,20729
Calhoun,2000,Number,20647
Calhoun,2001,Number,20600
Calhoun,2002,Number,20974
Calhoun,2003,Number,20983
Calhoun,2004,Number,20660
Calhoun,2005,Number,20600
Calhoun,2006,Number,20843
Calhoun,2007,Number,20903
Calhoun,2009,Number,20845
Calhoun,2008,Number,20833
Calhoun,2010,Number,21381
Calhoun,2011,Number,21460
Callahan,1990,Number,11859
Callahan,1991,Number,11964
Callahan,1992,Number,11967
Callahan,1993,Number,12002
Callahan,1994,Number,12237
Callahan,1995,Number,12380
Callahan,1996,Number,12442
Callahan,1997,Number,12709
Callahan,1998,Number,12774
Callahan,1999,Number,12949
Callahan,2000,Number,12905
Callahan,2001,Number,13017
Callahan,2002,Number,12901
Callahan,2003,Number,13308
Callahan,2004,Number,13348
Callahan,2005,Number,13495
Callahan,2006,Number,13510
Callahan,2007,Number,13754
Callahan,2009,Number,13906
Callahan,2008,Number,13789
Callahan,2010,Number,13544
Callahan,2011,Number,13516
Cameron,1990,Number,260120
Cameron,1991,Number,268877
Cameron,1992,Number,277517
Cameron,1993,Number,284392
Cameron,1994,Number,292474
Cameron,1995,Number,300385
Cameron,1996,Number,312064
Cameron,1997,Number,316542
Cameron,1998,Number,317240
Cameron,1999,Number,321738
Cameron,2000,Number,335227
Cameron,2001,Number,344621
Cameron,2002,Number,356745
Cameron,2003,Number,365095
Cameron,2004,Number,372046
Cameron,2005,Number,378074
Cameron,2006,Number,389571
Cameron,2007,Number,391212
Cameron,2009,Number,396901
Cameron,2008,Number,393355
Cameron,2010,Number,406220
Cameron,2011,Number,414348
Camp,1990,Number,9904
Camp,1991,Number,10249
Camp,1992,Number,10625
Camp,1993,Number,10667
Camp,1994,Number,10566
Camp,1995,Number,10810
