Location,TimeFrame,DataFormat,Data
Lamar,2003,Number,1706
Lamar,2003,Percent,0.076
Lamar,2002,Percent,0.071
Lamar,2002,Number,1558
Lamar,2001,Number,1438
Lamar,2001,Percent,0.066
Lamar,2000,Percent,0.051
Lamar,1999,Number,1326
Lamar,2000,Number,1120
Lamar,1999,Percent,0.06
Lamar,1998,Percent,0.066
Lamar,1997,Number,1274
Lamar,1998,Number,1448
Lamar,1997,Percent,0.059
Lamar,1996,Percent,0.062
Lamar,1995,Number,1687
Lamar,1996,Number,1366
Lamar,1995,Percent,0.077
Lamar,1994,Percent,0.081
Lamar,1993,Number,1717
Lamar,1994,Number,1813
Lamar,1992,Number,1893
Lamar,1993,Percent,0.078
Lamar,1992,Percent,0.09
Lamar,1991,Number,1540
Lamar,1991,Percent,0.075
Lamar,1990,Number,1418
Lamar,1990,Percent,0.07
Lamb,1990,Percent,0.044
Lamb,1990,Number,283
Lamb,1991,Percent,0.053
Lamb,1991,Number,335
Lamb,1992,Percent,0.072
Lamb,1993,Percent,0.064
Lamb,1992,Number,474
Lamb,1994,Number,403
Lamb,1993,Number,431
Lamb,1994,Percent,0.059
Lamb,1995,Percent,0.067
Lamb,1996,Number,410
Lamb,1995,Number,457
Lamb,1996,Percent,0.06
Lamb,1997,Percent,0.067
Lamb,1998,Number,421
Lamb,1997,Number,441
Lamb,1998,Percent,0.064
Lamb,1999,Percent,0.072
Lamb,2000,Number,397
Lamb,1999,Number,462
Lamb,2000,Percent,0.062
Lamb,2001,Percent,0.067
Lamb,2001,Number,444
Lamb,2002,Number,377
Lamb,2002,Percent,0.057
Lamb,2003,Percent,0.062
Lamb,2003,Number,427
Lamb,2004,Number,444
Lamb,2004,Percent,0.059
Lamb,2005,Percent,0.05
Lamb,2005,Number,364
Lamb,2006,Number,342
Lamb,2006,Percent,0.048
Lamb,2007,Percent,0.041
Lamb,2008,Number,325
Lamb,2007,Number,289
Lamb,2009,Number,524
Lamb,2008,Percent,0.045
Lamb,2009,Percent,0.074
Lamb,2010,Percent,0.071
Lamb,2011,Percent,0.072
Lamb,2010,Number,492
Lamb,2012,Percent,0.077
Lamb,2012,Number,510
Lamb,2011,Number,499
Lampasas,2011,Number,704
Lampasas,2012,Number,666
Lampasas,2012,Percent,0.069
Lampasas,2010,Number,670
Lampasas,2011,Percent,0.072
Lampasas,2010,Percent,0.062
Lampasas,2009,Percent,0.059
Lampasas,2008,Percent,0.041
Lampasas,2009,Number,624
Lampasas,2007,Number,384
Lampasas,2008,Number,425
Lampasas,2007,Percent,0.036
Lampasas,2006,Percent,0.042
Lampasas,2006,Number,421
Lampasas,2005,Number,413
Lampasas,2005,Percent,0.039
Lampasas,2004,Percent,0.045
Lampasas,2004,Number,443
Lampasas,2003,Number,399
Lampasas,2003,Percent,0.039
Lampasas,2002,Percent,0.039
Lampasas,2002,Number,381
Lampasas,2001,Number,288
Lampasas,2001,Percent,0.031
Lampasas,2000,Percent,0.029
Lampasas,1999,Number,256
Lampasas,2000,Number,247
Lampasas,1999,Percent,0.032
Lampasas,1998,Percent,0.043
Lampasas,1997,Number,370
Lampasas,1998,Number,332
Lampasas,1997,Percent,0.05
Lampasas,1996,Percent,0.05
Lampasas,1995,Number,354
Lampasas,1996,Number,371
Lampasas,1995,Percent,0.049
Lampasas,1994,Percent,0.053
Lampasas,1993,Number,371
Lampasas,1994,Number,373
Lampasas,1992,Number,443
Lampasas,1993,Percent,0.056
Lampasas,1992,Percent,0.07
Lampasas,1991,Number,391
Lampasas,1991,Percent,0.063
Lampasas,1990,Number,380
Lampasas,1990,Percent,0.061
La Salle,1990,Percent,0.067
La Salle,1990,Number,151
La Salle,1991,Percent,0.078
La Salle,1991,Number,186
La Salle,1992,Number,251
La Salle,1993,Percent,0.086
La Salle,1992,Percent,0.1
La Salle,1994,Number,217
La Salle,1993,Number,227
La Salle,1994,Percent,0.082
La Salle,1995,Percent,0.087
La Salle,1996,Number,217
La Salle,1995,Number,229
La Salle,1996,Percent,0.079
La Salle,1997,Percent,0.08
La Salle,1998,Percent,0.086
La Salle,1997,Number,228
La Salle,1998,Number,252
La Salle,1999,Percent,0.086
La Salle,2000,Number,201
La Salle,1999,Number,248
La Salle,2000,Percent,0.072
La Salle,2001,Percent,0.062
La Salle,2001,Number,168
La Salle,2002,Number,204
La Salle,2002,Percent,0.073
La Salle,2003,Percent,0.062
La Salle,2003,Number,179
La Salle,2004,Number,162
La Salle,2004,Percent,0.069
La Salle,2005,Percent,0.055
La Salle,2005,Number,148
La Salle,2006,Number,144
La Salle,2006,Percent,0.053
La Salle,2007,Percent,0.049
La Salle,2008,Number,162
La Salle,2007,Number,138
La Salle,2009,Number,277
La Salle,2008,Percent,0.056
La Salle,2009,Percent,0.097
La Salle,2010,Percent,0.079
La Salle,2011,Percent,0.065
La Salle,2010,Number,248
La Salle,2012,Percent,0.043
La Salle,2012,Number,192
La Salle,2011,Number,245
Lavaca,2011,Number,587
Lavaca,2012,Number,465
Lavaca,2012,Percent,0.045
Lavaca,2010,Number,661
Lavaca,2011,Percent,0.057
Lavaca,2010,Percent,0.066
Lavaca,2009,Percent,0.059
Lavaca,2008,Percent,0.035
Lavaca,2009,Number,588
Lavaca,2007,Number,332
Lavaca,2008,Number,352
Lavaca,2007,Percent,0.032
Lavaca,2006,Percent,0.037
Lavaca,2006,Number,388
Lavaca,2005,Number,369
Lavaca,2005,Percent,0.035
Lavaca,2004,Percent,0.036
Lavaca,2004,Number,367
Lavaca,2003,Number,201
Lavaca,2003,Percent,0.021
Lavaca,2002,Percent,0.022
Lavaca,2002,Number,198
Lavaca,2001,Number,141
Lavaca,2001,Percent,0.016
Lavaca,2000,Percent,0.016
Lavaca,1999,Number,191
Lavaca,2000,Number,146
Lavaca,1999,Percent,0.02
Lavaca,1998,Percent,0.022
Lavaca,1997,Number,206
Lavaca,1998,Number,206
Lavaca,1997,Percent,0.023
Lavaca,1996,Percent,0.029
Lavaca,1995,Number,255
Lavaca,1996,Number,272
Lavaca,1995,Percent,0.027
Lavaca,1994,Percent,0.027
Lavaca,1993,Number,218
Lavaca,1994,Number,247
Lavaca,1992,Number,238
Lavaca,1993,Percent,0.025
Lavaca,1992,Percent,0.027
Lavaca,1991,Number,206
Lavaca,1991,Percent,0.024
Lavaca,1990,Number,114
Lavaca,1990,Percent,0.013
Lee,1990,Percent,0.051
Lee,1990,Number,316
Lee,1991,Percent,0.042
Lee,1991,Number,264
Lee,1992,Percent,0.04
Lee,1993,Percent,0.034
Lee,1992,Number,274
Lee,1994,Number,269
Lee,1993,Number,244
Lee,1994,Percent,0.037
Lee,1995,Percent,0.045
Lee,1996,Number,305
Lee,1995,Number,326
Lee,1996,Percent,0.043
Lee,1997,Percent,0.037
Lee,1998,Number,270
Lee,1997,Number,265
Lee,1998,Percent,0.037
Lee,1999,Percent,0.035
Lee,2000,Number,209
Lee,1999,Number,254
Lee,2000,Percent,0.031
Lee,2001,Percent,0.038
Lee,2001,Number,252
Lee,2002,Number,314
Lee,2002,Percent,0.045
Lee,2003,Percent,0.05
Lee,2003,Number,352
Lee,2004,Number,396
Lee,2004,Percent,0.045
Lee,2005,Percent,0.041
Lee,2005,Number,362
Lee,2006,Number,362
Lee,2006,Percent,0.041
Lee,2007,Percent,0.035
Lee,2008,Number,360
Lee,2007,Number,317
Lee,2009,Number,626
Lee,2008,Percent,0.04
Lee,2009,Percent,0.068
Lee,2010,Percent,0.067
Lee,2011,Percent,0.059
Lee,2010,Number,622
Lee,2012,Percent,0.049
Lee,2012,Number,509
Lee,2011,Number,597
Leon,2011,Number,621
Leon,2012,Number,512
Leon,2012,Percent,0.067
Leon,2010,Number,639
Leon,2011,Percent,0.076
Leon,2010,Percent,0.078
Leon,2009,Percent,0.069
Leon,2008,Percent,0.044
Leon,2009,Number,585
Leon,2007,Number,324
Leon,2008,Number,339
Leon,2007,Percent,0.043
Leon,2006,Percent,0.05
Leon,2006,Number,395
Leon,2005,Number,409
Leon,2005,Percent,0.054
Leon,2004,Percent,0.06
Leon,2004,Number,476
Leon,2003,Number,524
Leon,2003,Percent,0.076
Leon,2002,Percent,0.064
Leon,2002,Number,456
Leon,2001,Number,314
Leon,2001,Percent,0.047
Leon,2000,Percent,0.051
Leon,1999,Number,406
Leon,2000,Number,342
Leon,1999,Percent,0.064
Leon,1998,Percent,0.066
Leon,1997,Number,386
Leon,1998,Number,387
Leon,1997,Percent,0.07
Leon,1996,Percent,0.067
Leon,1995,Number,374
Leon,1996,Number,375
Leon,1995,Percent,0.068
Leon,1994,Percent,0.079
Leon,1993,Number,478
Leon,1994,Number,438
Leon,1992,Number,445
Leon,1993,Percent,0.088
Leon,1992,Percent,0.085
Leon,1991,Number,351
Leon,1991,Percent,0.07
Leon,1990,Number,310
Leon,1990,Percent,0.061
Liberty,1990,Percent,0.067
Liberty,1990,Number,1543
Liberty,1991,Percent,0.086
Liberty,1991,Number,2045
Liberty,1992,Percent,0.107
Liberty,1993,Percent,0.113
Liberty,1992,Number,2612
Liberty,1994,Number,2330
Liberty,1993,Number,2826
Liberty,1994,Percent,0.091
Liberty,1995,Percent,0.081
Liberty,1996,Number,2199
Liberty,1995,Number,2190
Liberty,1996,Percent,0.081
Liberty,1997,Percent,0.087
Liberty,1998,Number,1883
Liberty,1997,Number,2439
Liberty,1998,Percent,0.066
Liberty,1999,Percent,0.074
Liberty,2000,Number,1980
Liberty,1999,Number,2168
Liberty,2000,Percent,0.067
Liberty,2001,Percent,0.064
Liberty,2001,Number,1918
Liberty,2002,Number,2784
Liberty,2002,Percent,0.088
Liberty,2003,Percent,0.104
Liberty,2003,Number,3341
Liberty,2004,Number,2889
Liberty,2004,Percent,0.09
Liberty,2005,Percent,0.067
Liberty,2005,Number,2148
Liberty,2006,Number,1817
Liberty,2006,Percent,0.056
Liberty,2007,Percent,0.052
Liberty,2008,Number,1884
Liberty,2007,Number,1634
Liberty,2009,Number,3227
Liberty,2008,Percent,0.06
Liberty,2009,Percent,0.101
Liberty,2010,Percent,0.11
Liberty,2011,Percent,0.106
Liberty,2010,Number,3542
Liberty,2012,Percent,0.088
Liberty,2012,Number,2867
Liberty,2011,Number,3440
Limestone,2011,Number,836
Limestone,2012,Number,686
Limestone,2012,Percent,0.061
Limestone,2010,Number,797
Limestone,2011,Percent,0.073
Limestone,2010,Percent,0.068
Limestone,2009,Percent,0.063
Limestone,2008,Percent,0.045
Limestone,2009,Number,715
Limestone,2007,Number,452
Limestone,2008,Number,481
Limestone,2007,Percent,0.044
Limestone,2006,Percent,0.048
Limestone,2006,Number,501
Limestone,2005,Number,519
Limestone,2005,Percent,0.049
Limestone,2004,Percent,0.053
Limestone,2004,Number,562
Limestone,2003,Number,466
Limestone,2003,Percent,0.046
Limestone,2002,Percent,0.044
Limestone,2002,Number,431
Limestone,2001,Number,341
Limestone,2001,Percent,0.035
Limestone,2000,Percent,0.041
Limestone,1999,Number,392
Limestone,2000,Number,376
Limestone,1999,Percent,0.043
Limestone,1998,Percent,0.05
Limestone,1997,Number,499
Limestone,1998,Number,464
Limestone,1997,Percent,0.054
Limestone,1996,Percent,0.055
Limestone,1995,Number,523
Limestone,1996,Number,527
Limestone,1995,Percent,0.055
Limestone,1994,Percent,0.058
Limestone,1993,Number,519
Limestone,1994,Number,546
Limestone,1992,Number,530
Limestone,1993,Percent,0.056
Limestone,1992,Percent,0.057
Limestone,1991,Number,443
Limestone,1991,Percent,0.049
Limestone,1990,Number,391
Limestone,1990,Percent,0.044
Lipscomb,1990,Percent,0.024
Lipscomb,1990,Number,34
Lipscomb,1991,Percent,0.04
Lipscomb,1991,Number,57
Lipscomb,1992,Percent,0.046
Lipscomb,1993,Percent,0.025
Lipscomb,1992,Number,65
Lipscomb,1994,Number,32
Lipscomb,1993,Number,35
Lipscomb,1994,Percent,0.021
Lipscomb,1995,Percent,0.024
Lipscomb,1996,Number,38
Lipscomb,1995,Number,39
Lipscomb,1996,Percent,0.024
Lipscomb,1997,Percent,0.022
Lipscomb,1998,Number,39
Lipscomb,1997,Number,36
Lipscomb,1998,Percent,0.025
Lipscomb,1999,Percent,0.034
Lipscomb,2000,Number,37
Lipscomb,1999,Number,51
Lipscomb,2000,Percent,0.025
Lipscomb,2001,Percent,0.02
Lipscomb,2001,Number,30
Lipscomb,2002,Number,39
Lipscomb,2002,Percent,0.024
Lipscomb,2003,Percent,0.031
Lipscomb,2003,Number,54
Lipscomb,2004,Number,63
Lipscomb,2004,Percent,0.036
Lipscomb,2005,Percent,0.036
Lipscomb,2005,Number,59
Lipscomb,2006,Number,60
Lipscomb,2006,Percent,0.035
Lipscomb,2007,Percent,0.027
Lipscomb,2008,Number,52
Lipscomb,2007,Number,50
Lipscomb,2009,Number,117
Lipscomb,2008,Percent,0.027
Lipscomb,2009,Percent,0.067
Lipscomb,2010,Percent,0.056
Lipscomb,2011,Percent,0.045
Lipscomb,2010,Number,95
Lipscomb,2012,Percent,0.035
Lipscomb,2012,Number,64
Lipscomb,2011,Number,80
Live Oak,2011,Number,341
Live Oak,2012,Number,286
Live Oak,2012,Percent,0.042
Live Oak,2010,Number,358
Live Oak,2011,Percent,0.055
Live Oak,2010,Percent,0.067
Live Oak,2009,Percent,0.073
Live Oak,2008,Percent,0.043
Live Oak,2009,Number,379
Live Oak,2007,Number,202
Live Oak,2008,Number,223
Live Oak,2007,Percent,0.04
Live Oak,2006,Percent,0.048
Live Oak,2006,Number,241
Live Oak,2005,Number,263
Live Oak,2005,Percent,0.051
Live Oak,2004,Percent,0.053
Live Oak,2004,Number,272
Live Oak,2003,Number,159
Live Oak,2003,Percent,0.035
Live Oak,2002,Percent,0.03
Live Oak,2002,Number,131
Live Oak,2001,Number,113
Live Oak,2001,Percent,0.025
Live Oak,2000,Percent,0.031
Live Oak,1999,Number,186
Live Oak,2000,Number,132
Live Oak,1999,Percent,0.042
Live Oak,1998,Percent,0.043
Live Oak,1997,Number,186
Live Oak,1998,Number,194
Live Oak,1997,Percent,0.042
Live Oak,1996,Percent,0.038
Live Oak,1995,Number,221
Live Oak,1996,Number,171
Live Oak,1995,Percent,0.049
Live Oak,1994,Percent,0.054
Live Oak,1993,Number,243
Live Oak,1994,Number,255
Live Oak,1992,Number,253
Live Oak,1993,Percent,0.046
Live Oak,1992,Percent,0.052
Live Oak,1991,Number,173
Live Oak,1991,Percent,0.041
Live Oak,1990,Number,159
Live Oak,1990,Percent,0.038
Llano,1990,Percent,0.031
Llano,1990,Number,119
Llano,1991,Percent,0.033
Llano,1991,Number,143
Llano,1992,Percent,0.047
Llano,1993,Percent,0.039
Llano,1992,Number,200
Llano,1994,Number,170
Llano,1993,Number,176
Llano,1994,Percent,0.036
Llano,1995,Percent,0.033
Llano,1996,Number,173
Llano,1995,Number,158
Llano,1996,Percent,0.036
Llano,1997,Percent,0.036
Llano,1998,Number,172
Llano,1997,Number,175
Llano,1998,Percent,0.032
Llano,1999,Percent,0.026
Llano,2000,Number,138
Llano,1999,Number,144
Llano,2000,Percent,0.025
Llano,2001,Percent,0.032
Llano,2001,Number,177
Llano,2002,Number,247
Llano,2002,Percent,0.04
Llano,2003,Percent,0.05
Llano,2003,Number,296
Llano,2004,Number,418
Llano,2004,Percent,0.054
Llano,2005,Percent,0.044
Llano,2005,Number,355
Llano,2006,Number,394
Llano,2006,Percent,0.048
Llano,2007,Percent,0.041
Llano,2008,Number,371
Llano,2007,Number,336
Llano,2009,Number,604
Llano,2008,Percent,0.045
Llano,2009,Percent,0.07
Llano,2010,Percent,0.075
Llano,2011,Percent,0.075
Llano,2010,Number,628
Llano,2012,Percent,0.065
Llano,2012,Number,551
Llano,2011,Number,642
Loving,2011,Number,4
Loving,2012,Number,4
Loving,2012,Percent,0.093
Loving,2010,Number,4
Loving,2011,Percent,0.098
Loving,2010,Percent,0.08
Loving,2009,Percent,0.1
Loving,2008,Percent,0.089
Loving,2009,Number,4
Loving,2007,Number,4
Loving,2008,Number,4
Loving,2007,Percent,0.098
Loving,2006,Percent,0.108
Loving,2006,Number,4
Loving,2005,Number,4
Loving,2005,Percent,0.111
Loving,2004,Percent,0.064
Loving,2004,Number,3
Loving,2003,Number,5
Loving,2003,Percent,0.093
Loving,2002,Percent,0.053
Loving,2002,Number,3
Loving,2001,Number,5
Loving,2001,Percent,0.079
Loving,2000,Percent,0.113
Loving,1999,Number,9
Loving,2000,Number,6
Loving,1999,Percent,0.118
Loving,1998,Percent,0.098
Loving,1997,Number,8
Loving,1998,Number,8
Loving,1997,Percent,0.107
Loving,1996,Percent,0.076
Loving,1995,Number,9
Loving,1996,Number,7
Loving,1995,Percent,0.098
Loving,1994,Percent,0.092
Loving,1993,Number,1
Loving,1994,Number,7
Loving,1992,Number,4
Loving,1993,Percent,0.017
Loving,1992,Percent,0.051
Loving,1991,Number,1
Loving,1991,Percent,0.019
Loving,1990,Number,3
Loving,1990,Percent,0.047
Lubbock,1990,Percent,0.051
Lubbock,1990,Number,5802
Lubbock,1991,Percent,0.054
Lubbock,1991,Number,6148
Lubbock,1992,Percent,0.057
Lubbock,1993,Percent,0.047
Lubbock,1992,Number,6647
Lubbock,1994,Number,4993
Lubbock,1993,Number,5466
Lubbock,1994,Percent,0.042
Lubbock,1995,Percent,0.04
Lubbock,1996,Number,4783
Lubbock,1995,Number,4871
Lubbock,1996,Percent,0.039
Lubbock,1997,Percent,0.039
Lubbock,1998,Number,4124
Lubbock,1997,Number,4806
Lubbock,1998,Percent,0.034
Lubbock,1999,Percent,0.029
Lubbock,2000,Number,3248
Lubbock,1999,Number,3562
Lubbock,2000,Percent,0.026
Lubbock,2001,Percent,0.026
Lubbock,2001,Number,3239
Lubbock,2002,Number,3945
Lubbock,2002,Percent,0.03
Lubbock,2003,Percent,0.036
Lubbock,2003,Number,4676
Lubbock,2004,Number,6264
Lubbock,2004,Percent,0.046
Lubbock,2005,Percent,0.04
Lubbock,2005,Number,5562
Lubbock,2006,Number,5596
Lubbock,2006,Percent,0.04
Lubbock,2007,Percent,0.036
Lubbock,2008,Number,5187
Lubbock,2007,Number,4925
Lubbock,2009,Number,7542
Lubbock,2008,Percent,0.038
Lubbock,2009,Percent,0.053
Lubbock,2010,Percent,0.062
Lubbock,2011,Percent,0.061
Lubbock,2010,Number,8874
Lubbock,2012,Percent,0.055
Lubbock,2012,Number,7900
Lubbock,2011,Number,8918
Lynn,2011,Number,207
Lynn,2012,Number,183
Lynn,2012,Percent,0.068
Lynn,2010,Number,199
Lynn,2011,Percent,0.073
Lynn,2010,Percent,0.071
Lynn,2009,Percent,0.063
Lynn,2008,Percent,0.047
Lynn,2009,Number,182
Lynn,2007,Number,137
Lynn,2008,Number,132
Lynn,2007,Percent,0.051
Lynn,2006,Percent,0.057
Lynn,2006,Number,158
Lynn,2005,Number,176
Lynn,2005,Percent,0.062
Lynn,2004,Percent,0.061
Lynn,2004,Number,186
Lynn,2003,Number,146
Lynn,2003,Percent,0.053
Lynn,2002,Percent,0.044
Lynn,2002,Number,114
Lynn,2001,Number,134
Lynn,2001,Percent,0.05
Lynn,2000,Percent,0.038
Lynn,1999,Number,129
Lynn,2000,Number,106
Lynn,1999,Percent,0.045
Lynn,1998,Percent,0.047
Lynn,1997,Number,127
Lynn,1998,Number,138
Lynn,1997,Percent,0.042
Lynn,1996,Percent,0.039
Lynn,1995,Number,110
Lynn,1996,Number,120
Lynn,1995,Percent,0.036
Lynn,1994,Percent,0.046
Lynn,1993,Number,111
Lynn,1994,Number,138
Lynn,1992,Number,135
Lynn,1993,Percent,0.038
Lynn,1992,Percent,0.047
Lynn,1991,Number,102
Lynn,1991,Percent,0.034
Lynn,1990,Number,84
Lynn,1990,Percent,0.028
McCulloch,1990,Percent,0.107
McCulloch,1990,Number,386
McCulloch,1991,Percent,0.084
McCulloch,1991,Number,294
McCulloch,1992,Number,282
McCulloch,1992,Percent,0.081
McCulloch,1993,Percent,0.067
McCulloch,1993,Number,249
McCulloch,1994,Number,273
McCulloch,1994,Percent,0.072
McCulloch,1995,Percent,0.064
McCulloch,1996,Number,178
McCulloch,1995,Number,252
McCulloch,1996,Percent,0.045
McCulloch,1997,Percent,0.055
McCulloch,1998,Number,238
McCulloch,1997,Number,208
McCulloch,1998,Percent,0.063
McCulloch,1999,Percent,0.052
McCulloch,1999,Number,194
McCulloch,2000,Number,196
McCulloch,2000,Percent,0.054
McCulloch,2001,Percent,0.058
McCulloch,2001,Number,203
McCulloch,2002,Number,152
McCulloch,2002,Percent,0.043
McCulloch,2003,Percent,0.04
McCulloch,2003,Number,153
McCulloch,2004,Number,247
McCulloch,2004,Percent,0.064
McCulloch,2005,Percent,0.051
McCulloch,2005,Number,192
McCulloch,2006,Number,172
McCulloch,2006,Percent,0.046
McCulloch,2007,Percent,0.039
McCulloch,2008,Number,160
McCulloch,2007,Number,149
McCulloch,2009,Number,317
McCulloch,2008,Percent,0.041
McCulloch,2009,Percent,0.081
McCulloch,2010,Percent,0.071
McCulloch,2011,Percent,0.059
McCulloch,2010,Number,282
McCulloch,2012,Percent,0.053
McCulloch,2012,Number,234
McCulloch,2011,Number,258
McLennan,2011,Number,8601
McLennan,2012,Number,7593
McLennan,2012,Percent,0.065
McLennan,2010,Number,8507
McLennan,2011,Percent,0.074
McLennan,2010,Percent,0.074
McLennan,2009,Percent,0.067
McLennan,2008,Percent,0.046
McLennan,2009,Number,7626
McLennan,2007,Number,4773
McLennan,2008,Number,5081
McLennan,2007,Percent,0.042
McLennan,2006,Percent,0.048
McLennan,2006,Number,5484
McLennan,2005,Number,5447
McLennan,2005,Percent,0.048
McLennan,2004,Percent,0.053
McLennan,2004,Number,5861
McLennan,2003,Number,5398
McLennan,2003,Percent,0.043
McLennan,2002,Percent,0.032
McLennan,2002,Number,4843
McLennan,2001,Number,3938
McLennan,2001,Percent,0.031
McLennan,2000,Percent,0.035
McLennan,2000,Number,3288
McLennan,1999,Number,3369
McLennan,1999,Percent,0.05
McLennan,1998,Percent,0.036
McLennan,1997,Number,4613
McLennan,1998,Number,4319
McLennan,1997,Percent,0.04
McLennan,1996,Percent,0.022
McLennan,1995,Number,4580
McLennan,1996,Number,4415
McLennan,1995,Percent,0.029
McLennan,1994,Percent,0.028
McLennan,1994,Number,4629
McLennan,1993,Number,5441
McLennan,1993,Percent,0.042
McLennan,1992,Percent,0.018
McLennan,1992,Number,6327
McLennan,1991,Number,6447
McLennan,1991,Percent,0.022
McLennan,1990,Number,6308
McLennan,1990,Percent,0.008
McMullen,1990,Percent,0.068
McMullen,1990,Number,3
McMullen,1991,Percent,0.069
McMullen,1991,Number,7
McMullen,1992,Number,6
McMullen,1992,Percent,0.067
McMullen,1993,Percent,0.057
McMullen,1993,Number,13
McMullen,1994,Number,8
McMullen,1994,Percent,0.047
McMullen,1995,Percent,0.046
McMullen,1996,Number,6
McMullen,1995,Number,8
McMullen,1996,Percent,0.045
McMullen,1997,Percent,0.046
McMullen,1998,Number,10
McMullen,1997,Number,10
McMullen,1998,Percent,0.043
McMullen,1999,Percent,0.033
McMullen,1999,Number,14
McMullen,2000,Number,10
McMullen,2000,Percent,0.032
McMullen,2001,Percent,0.039
McMullen,2001,Number,9
McMullen,2002,Number,9
McMullen,2002,Percent,0.047
McMullen,2003,Percent,0.051
McMullen,2004,Number,19
McMullen,2003,Number,14
McMullen,2004,Percent,0.044
McMullen,2005,Percent,0.052
McMullen,2005,Number,20
McMullen,2006,Number,20
McMullen,2006,Percent,0.06
McMullen,2007,Percent,0.054
McMullen,2008,Number,20
McMullen,2007,Number,18
McMullen,2009,Number,26
McMullen,2008,Percent,0.056
McMullen,2009,Percent,0.072
McMullen,2010,Percent,0.067
McMullen,2011,Percent,0.038
McMullen,2010,Number,25
McMullen,2012,Percent,0.026
McMullen,2012,Number,17
McMullen,2011,Number,21
Madison,2011,Number,452
Madison,2012,Number,382
Madison,2012,Percent,0.069
Madison,2010,Number,447
Madison,2011,Percent,0.081
Madison,2010,Percent,0.079
Madison,2009,Percent,0.075
Madison,2008,Percent,0.053
Madison,2009,Number,402
Madison,2007,Number,236
Madison,2008,Number,266
Madison,2007,Percent,0.047
Madison,2006,Percent,0.053
Madison,2006,Number,267
Madison,2005,Number,287
Madison,2005,Percent,0.058
Madison,2004,Percent,0.062
Madison,2004,Number,314
Madison,2003,Number,187
Madison,2003,Percent,0.041
Madison,2002,Percent,0.037
Madison,2002,Number,160
Madison,2001,Number,115
Madison,2001,Percent,0.027
Madison,2000,Percent,0.028
Madison,1999,Number,150
Madison,2000,Number,119
Madison,1999,Percent,0.035
Madison,1998,Percent,0.034
Madison,1997,Number,174
Madison,1998,Number,143
Madison,1997,Percent,0.039
Madison,1996,Percent,0.038
Madison,1995,Number,168
Madison,1996,Number,156
Madison,1995,Percent,0.04
Madison,1994,Percent,0.037
Madison,1993,Number,201
Madison,1994,Number,152
Madison,1993,Percent,0.05
Madison,1992,Percent,0.035
Madison,1992,Number,142
Madison,1991,Number,170
Madison,1991,Percent,0.043
Madison,1990,Number,214
Madison,1990,Percent,0.054
Marion,1990,Percent,0.074
Marion,1990,Number,279
Marion,1991,Percent,0.094
Marion,1991,Number,350
Marion,1992,Number,509
Marion,1992,Percent,0.131
Marion,1993,Percent,0.116
Marion,1994,Number,433
Marion,1993,Number,459
Marion,1994,Percent,0.107
Marion,1995,Percent,0.104
Marion,1996,Number,462
Marion,1995,Number,410
Marion,1996,Percent,0.118
Marion,1997,Percent,0.115
Marion,1998,Number,381
Marion,1997,Number,453
Marion,1998,Percent,0.099
Marion,1999,Percent,0.09
Marion,2000,Number,305
Marion,1999,Number,347
Marion,2000,Percent,0.086
Marion,2001,Percent,0.079
Marion,2001,Number,270
Marion,2002,Number,289
Marion,2002,Percent,0.084
Marion,2003,Percent,0.083
Marion,2003,Number,310
Marion,2004,Number,306
Marion,2004,Percent,0.063
Marion,2005,Percent,0.056
Marion,2005,Number,285
Marion,2006,Number,275
Marion,2006,Percent,0.054
Marion,2007,Percent,0.047
Marion,2008,Number,262
Marion,2007,Number,240
Marion,2009,Number,540
Marion,2008,Percent,0.051
Marion,2009,Percent,0.105
Marion,2010,Percent,0.103
Marion,2011,Percent,0.092
Marion,2010,Number,533
Marion,2012,Percent,0.079
Marion,2012,Number,398
Marion,2011,Number,474
Martin,2011,Number,132
Martin,2012,Number,108
Martin,2012,Percent,0.043
Martin,2010,Number,128
Martin,2011,Percent,0.053
Martin,2010,Percent,0.057
Martin,2009,Percent,0.049
Martin,2008,Percent,0.034
Martin,2009,Number,112
Martin,2007,Number,77
Martin,2008,Number,79
Martin,2007,Percent,0.036
Martin,2006,Percent,0.043
Martin,2006,Number,92
Martin,2005,Number,104
Martin,2005,Percent,0.049
Martin,2004,Percent,0.053
Martin,2004,Number,120
Martin,2003,Number,81
Martin,2003,Percent,0.039
Martin,2002,Percent,0.046
Martin,2002,Number,81
Martin,2001,Number,78
Martin,2001,Percent,0.041
Martin,2000,Percent,0.044
Martin,1999,Number,99
Martin,2000,Number,77
Martin,1999,Percent,0.056
Martin,1998,Percent,0.049
Martin,1997,Number,85
Martin,1998,Number,83
Martin,1997,Percent,0.049
Martin,1996,Percent,0.036
Martin,1995,Number,54
Martin,1996,Number,65
Martin,1995,Percent,0.029
Martin,1994,Percent,0.032
Martin,1993,Number,55
Martin,1994,Number,64
Martin,1993,Percent,0.028
Martin,1992,Percent,0.028
Martin,1992,Number,52
Martin,1991,Number,38
Martin,1991,Percent,0.02
Martin,1990,Number,34
Martin,1990,Percent,0.017
Mason,1990,Percent,0.027
Mason,1990,Number,42
Mason,1991,Percent,0.029
Mason,1991,Number,44
Mason,1992,Number,62
Mason,1992,Percent,0.039
Mason,1993,Percent,0.035
Mason,1994,Number,46
Mason,1993,Number,56
Mason,1994,Percent,0.029
Mason,1995,Percent,0.026
